name,ratings,date,helpful,comment,developer_comment
최란희,1,2016-01-16,2,화장품 주문해야 하는데 이   오류는먼가요? 얼렁 고쳐주세요,"Lotteshopping Co., ltd2016년 1월 21일안녕하세요, 고객님. 롯데닷컴입니다. 서비스 이용에 불편을 드려 정말 죄송합니다.  장바구니, 위시리스트 터치 시 흰 화면이 나오는 오류는 현재 모두 조치 완료되어 정상적으로 사용이 가능합니다.  이용에 불편을 드려 다시 한 번 사과 말씀 드리며 더욱 편리하고 안정적인 서비스를 제공해 드릴 수 있도록 노력하겠습니다. 감사합니다."
융융,1,2016-01-16,2,장바구니들어가니까몇일째흰화면만뜨네요;,"Lotteshopping Co., ltd2016년 1월 21일안녕하세요, 고객님. 롯데닷컴입니다. 서비스 이용에 불편을 드려 정말 죄송합니다.  장바구니, 위시리스트 터치 시 흰 화면이 나오는 오류는 현재 모두 조치 완료되어 정상적으로 사용이 가능합니다.  이용에 불편을 드려 다시 한 번 사과 말씀 드리며 더욱 편리하고 안정적인 서비스를 제공해 드릴 수 있도록 노력하겠습니다. 감사합니다."
낑꽁깡낄꼴깔,2,2016-01-16,0,장바구니 오류  하얗게만 보임 빠른 수정 필요할것 같네요,"Lotteshopping Co., ltd2016년 1월 21일안녕하세요, 고객님. 롯데닷컴입니다. 서비스 이용에 불편을 드려 정말 죄송합니다.  장바구니, 위시리스트 터치 시 흰 화면이 나오는 오류는 현재 모두 조치 완료되어 정상적으로 사용이 가능합니다.  이용에 불편을 드려 다시 한 번 사과 말씀 드리며 더욱 편리하고 안정적인 서비스를 제공해 드릴 수 있도록 노력하겠습니다. 감사합니다."
정승아,1,2016-01-16,0,계속떠요..주문은 어떻게 하라는건지,"Lotteshopping Co., ltd2016년 1월 21일안녕하세요, 고객님. 롯데닷컴입니다. 서비스 이용에 불편을 드려 정말 죄송합니다.  장바구니, 위시리스트 터치 시 흰 화면이 나오는 오류는 현재 모두 조치 완료되어 정상적으로 사용이 가능합니다.  이용에 불편을 드려 다시 한 번 사과 말씀 드리며 더욱 편리하고 안정적인 서비스를 제공해 드릴 수 있도록 노력하겠습니다. 감사합니다."
freelife삶의여유,1,2016-01-16,1,쇼핑 갈수록 힘들어짐 장사 안하시려나?,"Lotteshopping Co., ltd2016년 1월 21일안녕하세요, 고객님. 롯데닷컴입니다. 서비스 이용에 불편을 드려 정말 죄송합니다.  장바구니, 위시리스트 터치 시 흰 화면이 나오는 오류는 현재 모두 조치 완료되어 정상적으로 사용이 가능합니다.  이용에 불편을 드려 다시 한 번 사과 말씀 드리며 더욱 편리하고 안정적인 서비스를 제공해 드릴 수 있도록 노력하겠습니다. 감사합니다."
Heejin Lee,1,2016-01-16,0,모바일앱으로사면 5프로할인해준다해놓고..살수가없네요,"Lotteshopping Co., ltd2016년 1월 21일안녕하세요, 고객님. 롯데닷컴입니다. 서비스 이용에 불편을 드려 정말 죄송합니다.  장바구니, 위시리스트 터치 시 흰 화면이 나오는 오류는 현재 모두 조치 완료되어 정상적으로 사용이 가능합니다.  이용에 불편을 드려 다시 한 번 사과 말씀 드리며 더욱 편리하고 안정적인 서비스를 제공해 드릴 수 있도록 노력하겠습니다. 감사합니다."
eukk eukk,1,2016-01-16,0,장바구니랑 위시리스트눌러도 흰화면만뜨고 이게뭡니까,"Lotteshopping Co., ltd2016년 1월 21일안녕하세요, 고객님. 롯데닷컴입니다. 서비스 이용에 불편을 드려 정말 죄송합니다.  장바구니, 위시리스트 터치 시 흰 화면이 나오는 오류는 현재 모두 조치 완료되어 정상적으로 사용이 가능합니다.  이용에 불편을 드려 다시 한 번 사과 말씀 드리며 더욱 편리하고 안정적인 서비스를 제공해 드릴 수 있도록 노력하겠습니다. 감사합니다."
yh k,1,2016-01-15,1,업데이트 할때마다 오류발생 오류수정했다는데 뭐가 수정된건지 모르겠음 장바구니 안나옴,"Lotteshopping Co., ltd2016년 1월 21일안녕하세요, 고객님. 롯데닷컴입니다. 서비스 이용에 불편을 드려 정말 죄송합니다.  장바구니, 위시리스트 터치 시 흰 화면이 나오는 오류는 현재 모두 조치 완료되어 정상적으로 사용이 가능합니다.  이용에 불편을 드려 다시 한 번 사과 말씀 드리며 더욱 편리하고 안정적인 서비스를 제공해 드릴 수 있도록 노력하겠습니다. 감사합니다."
정은지,1,2016-01-15,2,흰화면만나와요,"Lotteshopping Co., ltd2016년 1월 21일안녕하세요, 고객님. 롯데닷컴입니다. 서비스 이용에 불편을 드려 정말 죄송합니다.  장바구니, 위시리스트 터치 시 흰 화면이 나오는 오류는 현재 모두 조치 완료되어 정상적으로 사용이 가능합니다.  이용에 불편을 드려 다시 한 번 사과 말씀 드리며 더욱 편리하고 안정적인 서비스를 제공해 드릴 수 있도록 노력하겠습니다. 감사합니다."
Ayoung Kim,1,2016-01-15,0,도데체업뎃은왜하는건지 장바구니만들어가면먹통 물건사지말란거죠?,"Lotteshopping Co., ltd2016년 1월 21일안녕하세요, 고객님. 롯데닷컴입니다. 서비스 이용에 불편을 드려 정말 죄송합니다.  장바구니, 위시리스트 터치 시 흰 화면이 나오는 오류는 현재 모두 조치 완료되어 정상적으로 사용이 가능합니다.  이용에 불편을 드려 다시 한 번 사과 말씀 드리며 더욱 편리하고 안정적인 서비스를 제공해 드릴 수 있도록 노력하겠습니다. 감사합니다."
서혜리,2,2016-01-15,0,장바구니 들어가니 하얀창으로 뜨고 아무것도 보이지가 않습니다 개선해주세요,"Lotteshopping Co., ltd2016년 1월 21일안녕하세요, 고객님. 롯데닷컴입니다. 서비스 이용에 불편을 드려 정말 죄송합니다.  장바구니, 위시리스트 터치 시 흰 화면이 나오는 오류는 현재 모두 조치 완료되어 정상적으로 사용이 가능합니다.  이용에 불편을 드려 다시 한 번 사과 말씀 드리며 더욱 편리하고 안정적인 서비스를 제공해 드릴 수 있도록 노력하겠습니다. 감사합니다."
Jin KIM,1,2016-01-13,0,괜히. 업데이트했어요ㅠㅠ,"Lotteshopping Co., ltd2016년 1월 14일안녕하세요, 고객님. 롯데닷컴입니다. 앱 이용에 불편을 드려 정말 죄송합니다.   현재 앱 실행 시 간헐적으로 흰 화면이 뜨는 오류사항은 수정되어 앱 업데이트가 완료되었습니다. 앱 신규 버전으로 업데이트 후 사용 부탁 드립니다.   이용에 불편을 드려 다시 한 번 사과 말씀 드립니다."
지니모찌,1,2016-01-13,0,업글후 화면은 흰바탕화면 전혀실행이 안되네요 최악입니다,"Lotteshopping Co., ltd2016년 1월 14일안녕하세요, 고객님. 롯데닷컴입니다. 앱 이용에 불편을 드려 정말 죄송합니다.   현재 앱 실행 시 간헐적으로 흰 화면이 뜨는 오류사항은 수정되어 앱 업데이트가 완료되었습니다. 앱 신규 버전으로 업데이트 후 사용 부탁 드립니다.   이용에 불편을 드려 다시 한 번 사과 말씀 드립니다."
Chloé YJ,1,2016-01-13,2,적용안된다,"Lotteshopping Co., ltd2016년 1월 27일안녕하세요, 고객님. 롯데닷컴입니다. 먼저, 롯데닷컴 앱을 이용해주셔서 감사 드립니다.  쇼핑하시는 데 불편을 드려 정말 죄송합니다. 고객님께서 말씀해주신 '쿠폰 적용' 문제에 대해 조금 더 자세한 설명을 mlotte@lotte.com으로 보내주시면, 빠르게 확인하여 답변 드리겠습니다.  다시 한 번 사과 말씀드리며, 지속적인 서비스 개선을 통해 고객님께 더 좋은 서비스를 제공해드릴 수 있도록 최선을 다하겠습니다.  감사합니다."
Jiyoung Choi,1,2016-01-13,1,계속 일치하지 않는 정보라하고 몇번을 비번변경해도 그렇고 바꿨는데 왜안되냐구 짱나 통합회원인데 다른덴 잘만들어가지고 시간낭비 아씨,"Lotteshopping Co., ltd2016년 1월 14일안녕하세요, 고객님. 롯데닷컴입니다. 먼저 앱 이용에 불편을 드려 죄송합니다.  문제 확인을 위해서는 고객님의 이용 ID, 상세 오류 내용(알림 문구 등), 로그인 날짜/시간대 등의 좀 더 자세한 정보가 필요합니다. 번거로우시겠지만 해당 정보를 mlotte@lotte.com으로 보내주시거나 고객센터(1577-1110)로 문의 주시면 확인하여 답변 드리겠습니다.   불편 드려 다시 한 번 사과 드립니다."
JH song,3,2016-01-12,0,최근 앱을 제대로 사용할수 없네요 무슨 이유인지 화면이 뜨지 않아요  어서 패치 올려주시죠 고객들이 그리 인내심이 깊지 않답니다....,"Lotteshopping Co., ltd2016년 1월 14일안녕하세요, 고객님. 롯데닷컴입니다. 앱 이용에 불편을 드려 정말 죄송합니다.   현재 앱 실행 시 간헐적으로 흰 화면이 뜨는 오류사항은 수정되어 앱 업데이트가 완료되었습니다. 앱 신규 버전으로 업데이트 후 사용 부탁 드립니다.   이용에 불편을 드려 다시 한 번 사과 말씀 드립니다."
하짱구,1,2016-01-10,3,업데트하신다고 해서 삭제하고다시 깔아도...안되요 푸시로 들어가면 하얀화면만 나와요..,"Lotteshopping Co., ltd2016년 1월 13일안녕하세요, 고객님. 먼저 이용에 불편을 드려 정말 죄송합니다. 말씀해주신 푸시알림 선택 후 앱 중지 오류는 수정이 완료되었습니다. 다시 한 번 최신 버전으로 재설치 후 사용 부탁 드립니다. 이용에 불편을 드려 다시 한 번 사과 말씀 드립니다."
stlim,1,2016-01-10,1,이거 모바일에는 장바구니에 어떻게 담냐? 무조건 바로 구매해야되냐?,"Lotteshopping Co., ltd2016년 1월 13일안녕하세요, 고객님. 최근 서비스 리뉴얼에 따라 장바구니 버튼 위치가 변경되어 설명 드립니다. 상품상세에서 바로주문 버튼을 선택하시면 하단에  장바구니 버튼이 제공되어 옵션을 선택 후 장바구니에 담기가 가능합니다. 이용해주셔서 감사합니다."
박정은,1,2016-01-08,3,플래티넘+만 3년째일 정도로 롯닷만 써왔는데 이제 혜택도 거의없고 앱은 대체 업뎃은 왜 하시는지 계속 하얀 화면만 뜨네요. 몇번을 삭제하고 다시깔아도 똑같네요ㅡㅡ 이제 다른 사이트로 갈아탈 때가 된것 같네요ㅎ,"Lotteshopping Co., ltd2016년 1월 14일안녕하세요, 고객님. 롯데닷컴입니다. 앱 이용에 불편을 드려 정말 죄송합니다.   현재 앱 실행 시 간헐적으로 흰 화면이 뜨는 오류사항은 수정되어 앱 업데이트가 완료되었습니다. 앱 신규 버전으로 업데이트 후 사용 부탁 드립니다.   이용에 불편을 드려 다시 한 번 사과 말씀 드립니다."
seohyeon oh,1,2016-01-08,0,화면 하얗게 정지상태 ᆢ짜증나네요,"Lotteshopping Co., ltd2016년 1월 14일안녕하세요, 고객님. 롯데닷컴입니다. 앱 이용에 불편을 드려 정말 죄송합니다.   현재 앱 실행 시 간헐적으로 흰 화면이 뜨는 오류사항은 수정되어 앱 업데이트가 완료되었습니다. 앱 신규 버전으로 업데이트 후 사용 부탁 드립니다.   이용에 불편을 드려 다시 한 번 사과 말씀 드립니다."
채빈.,2,2016-01-07,1,로그인이 안되고있어요..삭제하고 다시 깔아도 자꾸 일치하지 않는다고 뜨네요 컴퓨터에선 로그인 잘되구요..앱 문제인거 같은데 해결 좀 해주세요,"Lotteshopping Co., ltd2016년 1월 14일안녕하세요, 고객님. 롯데닷컴입니다. 먼저 앱 이용에 불편을 드려 죄송합니다.  문제 확인을 위해서는 고객님의 이용 ID, 상세 오류 내용(알림 문구 등), 로그인 날짜/시간대 등의 좀 더 자세한 정보가 필요합니다. 번거로우시겠지만 해당 정보를 mlotte@lotte.com으로 보내주시면 신속히 확인 후 답변 드리겠습니다.  불편 드려 다시 한 번 사과 드립니다."
이정은,1,2016-01-07,1,실행중에 자꾸 종료되서 ㅡㅡ^ 계속 재시작해야되는데 왜 그런가요? 제거후에 다시 깔아도 그렇고,"Lotteshopping Co., ltd2016년 1월 14일안녕하세요, 고객님. 롯데닷컴입니다. 앱 이용에 불편을 드려 정말 죄송합니다.   현재 앱 실행 시 간헐적으로 흰 화면이 뜨는 오류사항은 수정되어 앱 업데이트가 완료되었습니다. 앱 신규 버전으로 업데이트 후 사용 부탁 드립니다.   이용에 불편을 드려 다시 한 번 사과 말씀 드립니다."
이은지,1,2016-01-07,1,메인화면에서 아무것도실행안되거나 하얀화면만뜨거나...인내심테스트수준 종료후재실행계속시도하는것도짜증남,"Lotteshopping Co., ltd2016년 1월 14일안녕하세요, 고객님. 롯데닷컴입니다. 앱 이용에 불편을 드려 정말 죄송합니다.   현재 앱 실행 시 간헐적으로 흰 화면이 뜨는 오류사항은 수정되어 앱 업데이트가 완료되었습니다. 앱 신규 버전으로 업데이트 후 사용 부탁 드립니다.   이용에 불편을 드려 다시 한 번 사과 말씀 드립니다."
심재희,2,2016-01-07,1,이건뭐.....인내심 테스트도 아니고  열번다 튕기면 어쩌라는 건지..쫌  보안 안되욧 !!!  상품 주문할때도 서너번은 해야 겨우 구매되고 ...  쇼핑이 원할하지 않으니까 ㅜㅜ 포인트 땜에 기를 쓰고 쓰고있는데  갈아타고싶음,"Lotteshopping Co., ltd2016년 1월 27일고객님, 안녕하세요. 롯데닷컴입니다. 먼저 앱 이용에 불편함을 드린 점 사과 말씀 드립니다.   현재 앱 실행 시 간헐적으로 흰 화면이 뜨는 오류사항은 수정되어 앱 업데이트가 완료되었습니다. 앱 신규 버전으로 업데이트 후 사용 부탁 드립니다.   다시 한 번 앱 이용에 불편을 드려 죄송합니다. 감사합니다."
Yang Soon Hwang,1,2016-01-06,1,어플 다시깔아봐도 잘 안되네요,"Lotteshopping Co., ltd2016년 1월 14일안녕하세요, 고객님. 롯데닷컴입니다. 앱 이용에 불편을 드려 정말 죄송합니다.   현재 앱 실행 시 간헐적으로 흰 화면이 뜨는 오류사항은 수정되어 앱 업데이트가 완료되었습니다. 앱 신규 버전으로 업데이트 후 사용 부탁 드립니다.   이용에 불편을 드려 다시 한 번 사과 말씀 드립니다."
박미정,1,2016-01-06,0,앱 중지가 떠서 새로 깔려고 하는데 다운로드 자체가 12시간이 지나도록 안되네요,"Lotteshopping Co., ltd2016년 1월 27일고객님, 안녕하세요. 롯데닷컴입니다. 먼저, 앱 이용에 불편함을 드린 점 사과드립니다.   현재 앱 실행 시 간헐적으로 흰 화면이 뜨는 오류사항은 수정되어 앱 업데이트가 완료되었습니다. 앱 신규 버전으로 업데이트 후 사용 부탁 드립니다.   다시 한 번 이용에 불편을 드려 죄송합니다. 감사합니다."
강팀장,1,2016-01-05,0,수정해주셔요~~~,"Lotteshopping Co., ltd2016년 1월 13일안녕하세요, 고객님. 먼저 이용에 불편을 드려 정말 죄송합니다. 말씀해주신 푸시알림 선택 후 앱 중지 오류는 수정하여 업데이트 완료 되었습니다. 최신 버전으로 설치 후 이용해주시면 감사하겠습니다. 이용에 불편을 드려 다시 한 번 사과 말씀 드립니다."
신원기,1,2016-01-04,1,"알림창만 누르면 종료되는데 삭제하고 새로 설치해도 마찬가지고, 저번주부터 알림하나도 못보고 어째란건지? 좀 제대로 만들어보세요. 불편해네요.","Lotteshopping Co., ltd2016년 1월 14일안녕하세요, 고객님. 롯데닷컴입니다. 앱 이용에 불편을 드려 정말 죄송합니다.   현재 푸시 알림 선택하여 앱 실행 시 앱이 종료되는 오류사항은 수정되어 앱 업데이트가 완료되었습니다. 앱 신규 버전으로 업데이트 후 사용 부탁 드립니다.   이후에도 동일한 문제가 계속 발생할 경우 mlotte@lotte.com으로 문의 주시면 다시 한 번 상세히 확인해 드리겠습니다.  이용에 불편을 드려 다시 한 번 사과 말씀 드립니다."
유영하,1,2016-01-04,0,푸쉬알람이 떠서 푸쉬알람을 누르면 롯데닷컴이 종료했다는 창이 뜹니다. 몇번을 지웠다가 다시 깔아도 계속 똑같네요. 빠른 조치바랍니다.,"Lotteshopping Co., ltd2016년 1월 14일안녕하세요, 고객님. 롯데닷컴입니다. 앱 이용에 불편을 드려 정말 죄송합니다.   현재 푸시 알림 선택하여 앱 실행 시 앱이 종료되는 오류사항은 수정되어 앱 업데이트가 완료되었습니다. 앱 신규 버전으로 업데이트 후 사용 부탁 드립니다.   이후에도 동일한 문제가 계속 발생할 경우 mlotte@lotte.com으로 문의 주시면 다시 한 번 상세히 확인해 드리겠습니다.  이용에 불편을 드려 다시 한 번 사과 말씀 드립니다."
김연희,1,2016-01-04,0,제대로 실행되는게 없네요.,"Lotteshopping Co., ltd2016년 1월 14일안녕하세요, 고객님. 롯데닷컴입니다. 앱 이용에 불편을 드려 정말 죄송합니다.   현재 앱 실행 시 간헐적으로 흰 화면이 뜨는 오류사항은 수정되어 앱 업데이트가 완료되었습니다. 앱 신규 버전으로 업데이트 후 사용 부탁 드립니다.   이용에 불편을 드려 다시 한 번 사과 말씀 드립니다."
HYEJIN KIM,1,2016-01-04,0,어플 잘쓰다가.. 업데이트햇더니 되는게 없네요. 삭제할께요.... 어플 제대로 좀 만드세요. 저 롯데닷컴에서 진짜 자주 사는데ㅠㅠㅠㅜ 휴,"Lotteshopping Co., ltd2016년 1월 4일안녕하세요, 고객님. 쇼핑에 불편을 드려 죄송합니다. 지속적으로 서비스 개선을 위해 노력하고 있으나 만족시켜드리지 못한 점 사과 드립니다. 더 나은 서비스를 제공해드릴 수 있도록 노력하겠습니다. 이용해주셔서 감사합니다."
루리롤,2,2016-01-03,1,그전에도 가끔 자동로그인 해놓은게 풀리고는 하더니 이번엔 아예 비번도 찾을수가 없네요맞게해도틀렸다고해서비번찾기하는데휴대폰인증도마지막가면화면이정지되고아이폰인증도똑같아요L포인트앱도쓰는데똑같네요20분째두사이트왔다갔다하다가열만받았네요,"Lotteshopping Co., ltd2016년 1월 4일안녕하세요, 고객님. 먼저 이용에 불편을 드려 정말 죄송합니다. 말씀해주신 오류내용 확인해 보았으나 재현이 되지 않아 확인이 어렵습니다. 다시 한 번 시도 부탁 드리고 동일한 문제로 이용이 어려우실 경우 좀 더 자세한 오류 내용을 mlotte@lotte.com으로 보내주시면 확인 후 안내 드리겠습니다. 불편 드려 다시 한 번 사과 말씀 드립니다."
Y K,3,2016-01-03,2,검색이안되요,"Lotteshopping Co., ltd2016년 1월 4일안녕하세요, 고객님. 먼저 이용에 불편을 드려 정말 죄송합니다. 말씀해주신 오류내용 확인해 보았으나 재현이 되지 않아 확인이 어렵습니다. 다시 한 번 시도 부탁 드리고 동일한 문제로 이용이 어려우실 경우 좀 더 자세한 오류 내용을 mlotte@lotte.com으로 보내주시면 확인 후 안내 드리겠습니다. 불편 드려 다시 한 번 사과 말씀 드립니다."
Google 사용자,1,2016-01-03,0,알림이와서 실행하면 꺼짐.지웠다깔아도 같은현상. 메무리 많이 확보되어있음 오류해결바람.,"Lotteshopping Co., ltd2016년 1월 4일안녕하세요, 고객님. 먼저 이용에 불편을 드려 정말 죄송합니다. 말씀해주신 푸시알림 선택 후 앱 중지 오류는 현재 수정 진행 중으로 내일 수정된 버전의 앱을 업데이트 예정입니다. 내일 업데이트 버전으로 설치 후 이용해주시면 감사하겠습니다. 이용에 불편을 드려 다시 한 번 사과 말씀 드립니다."
안유은,1,2016-01-02,0,가방하나 사려는데 10번이상 팅기고 이틀만에 가까스로 장바구니 담았는데 로그인 안되고 ~ 며칠간 씨름하다  끝내포기~ 왜 만들었나요?  고객 스트레스 받으라고?,"Lotteshopping Co., ltd2016년 1월 4일안녕하세요, 고객님. 쇼핑에 불편을 드려 죄송합니다. 지속적으로 서비스 개선을 위해 노력하고 있으나 만족시켜드리지 못한 점 사과 드립니다. 현재 말씀해주신 오류사항이 저희 쪽에서는 재현되지 않아 해결이 어렵습니다. 번거로우시겠지만 상세한 문제 사항을 mlotte@lotte.com으로 보내주시면 빠르게 확인해 도움 드리겠습니다. 불편 드려 다시 한 번 사과 말씀 드립니다."
강보슬,1,2016-01-02,0,검색해서목록보면 오류로꺼지고 상품사진좀보다보면 오류로꺼지고 전혀쇼핑을할수없게만든 어플이네요 이딴어플은필요없습니다 다신설치하지않을거에요^^,"Lotteshopping Co., ltd2016년 1월 4일안녕하세요, 고객님. 쇼핑에 불편을 드려 죄송합니다. 지속적으로 서비스 개선을 위해 노력하고 있으나 만족시켜드리지 못한 점 사과 드립니다. 현재 말씀해주신 오류사항이 저희 쪽에서는 재현되지 않아 해결이 어렵습니다. 번거로우시겠지만 상세한 문제 사항을 mlotte@lotte.com으로 보내주시면 빠르게 확인해 도움 드리겠습니다. 불편 드려 다시 한 번 사과 말씀 드립니다."
이한나,1,2016-01-02,1,쇼핑앱중 최악임 무슨앱을 제대로 만들었어야 쓰죠 아무리 껏다 켰다해도 버튼하나 제대로 눌러지지도않고 기능이 먹는게 없어서 쓸수가 없어요 어쩌라는건지 무슨앱을 사용하라고 만든건가요?,"Lotteshopping Co., ltd2016년 1월 4일안녕하세요, 고객님. 쇼핑에 불편을 드려 죄송합니다. 지속적으로 서비스 개선을 위해 노력하고 있으나 만족시켜드리지 못한 점 사과 드립니다. 현재 말씀해주신 오류사항이 저희 쪽에서는 재현되지 않아 해결이 어렵습니다. 번거로우시겠지만 상세한 문제 사항을 mlotte@lotte.com으로 보내주시면 빠르게 확인해 도움 드리겠습니다. 불편 드려 다시 한 번 사과 말씀 드립니다."
S Cho,1,2016-01-02,1,컴터로 결재할려고 햇다가 할인해준다길래 기껏 모바일앱 설치햇더니 쿠폰은 커녕 자꾸 초기화면으로 돌아감ㅡㅡ 할인따위는 없고 괜히 번거롭게 20분간 끙끙됐네요. 기분팍상해서 롯데몰에서 구매안할랍니다. 되지도 않는 홍보 작작좀 하쇼,"Lotteshopping Co., ltd2016년 1월 27일안녕하세요, 고객님. 롯데닷컴입니다. 먼저, 쇼핑에 불편함을 드려 정말 죄송합니다.  고객님께서 말씀해주신 ""모바일 설치 후, 초기화면 이동"" 오류사항이 재현이 되지 않아 확인이 어렵습니다.   다시 한 번 고객님께 시도 부탁 드리며, 동일한 문제로 쇼핑이 어려우신 경우 자세한 오류 내용을 mlotte@lotte.com으로 전달 부탁 드리겠습니다. 보내주신 내용은 확인하여 빠르게 처리하겠습니다.   불편드려 다시 한 번 사과 말씀 드리며, 고객님께서 만족감을 느끼실 수 있도록 최선을 다하겠습니다.  감사합니다!"
장소연,1,2016-01-02,2,몇일동안 내내 깔고 1회 사용후 오류. 삭제후 또 깔고 1번 사용 후 또 오류나 삭제후 또 깔고 무한반복!!!!!!!!!!!,"Lotteshopping Co., ltd2016년 1월 4일안녕하세요, 고객님. 쇼핑에 불편을 드려 죄송합니다. 지속적으로 서비스 개선을 위해 노력하고 있으나 만족시켜드리지 못한 점 사과 드립니다. 현재 말씀해주신 오류사항이 저희 쪽에서는 재현되지 않아 해결이 어렵습니다. 번거로우시겠지만 상세한 문제 사항을 mlotte@lotte.com으로 보내주시면 빠르게 확인해 도움 드리겠습니다. 불편 드려 다시 한 번 사과 말씀 드립니다."
강효석,1,2016-01-01,0,로그인 안됨ㅋㅋ,"Lotteshopping Co., ltd2016년 1월 4일안녕하세요, 고객님. 쇼핑에 불편을 드려 죄송합니다. 지속적으로 서비스 개선을 위해 노력하고 있으나 만족시켜드리지 못한 점 사과 드립니다. 현재 말씀해주신 오류사항이 저희 쪽에서는 재현되지 않아 해결이 어렵습니다. 번거로우시겠지만 상세한 문제 사항을 mlotte@lotte.com으로 보내주시면 빠르게 확인해 도움 드리겠습니다. 불편 드려 다시 한 번 사과 말씀 드립니다."
최서연,1,2016-01-01,2,앱을 이렇게 만들어 넣고 앱주문하면 할인이라는 건 왜하나요.  뭐가 돼야하지. 수준 떨어지네요 정말,"Lotteshopping Co., ltd2016년 1월 27일안녕하세요, 고객님. 롯데닷컴입니다. 먼저, 쇼핑에 불편을 드린 점 죄송합니다.  고객님께 안정적인 서비스를 제공해드리기 위해 노력하고 있으나 만족시켜드리지 못한 점 사과 드립니다.  고객님께서 불편함 없이 이용하실 수 있도록 최선을 다하겠습니다. 다시 한 번 사과 말씀 드립니다.  감사합니다!"
Hui Lim,1,2015-12-31,0,"반품교환메뉴는없애놓구 1:1문의로 접수하라며 열심히 적어서 접수누르면 계속 앱종료되구, 어디가 수정입니까? 최신버전으로뜨는데 지금도 종료되네요.그래놓구반품기한지났다고 반품못해준다네요.","Lotteshopping Co., ltd2016년 1월 27일안녕하세요, 고객님. 롯데닷컴입니다. 먼저, 쇼핑에 불편함을 드려 죄송합니다.  보다 더 나은 서비스를 제공해드리기 위해 노력하고 있으나 만족시켜드리지 못하여 사과 드립니다.  교환 및 반품 접수는 ""마이롯데&gt;주문/배송조회"" 화면에서 접수하실 수 있으시며, 앞으로 빠른 교환/반품을 위해 지속적으로 개선 작업을 진행하겠습니다.  다시 한 번 교환/반품 접수 이용에 불편함을 드려 사과 드리며, 고객님께서 불편함 없이 이용하실 수 있도록 최선을 다하겠습니다.  감사합니다."
최혜숙,3,2015-12-31,0,오류가  계속  생겨  삭제하고  다시  재  설치  할려는데  설치가  안됩니다,"Lotteshopping Co., ltd2016년 1월 27일안녕하세요, 고객님. 롯데닷컴입니다. 먼저, 쇼핑하시는 데 불편을 드려 정말 죄송합니다.  안정적인 서비스를 제공해드리기 위해 노력하고 있으나 만족시켜드리지 못한 점 사과 드립니다.  고객님께서 말씀해주신 오류 사항에 대해서 번거로우시겠지만, 자세한 오류 사항 설명을 mlotte@lotte.com으로 보내주시면, 확인하여 빠르게 처리하겠습니다.  다시 한 번 사과 말씀 드리며, 고객님께서 불편함 없이 이용하실 수 있도록 최선을 다하겠습니다.  감사합니다!"
이정훈,1,2015-12-31,1,1주일동안 11번의 오류가났습니다 라고 시스템 메세지가 말하네요 문제는 그것보다 더난거같은데 말이죠...  일요일에 주문한게 목요일이 되어도 출발하지 않길래 1대1 문의좀 하려하면 무조건 앱종료하고...왜이리 된건가요,"Lotteshopping Co., ltd2015년 12월 31일안녕하세요, 고객님. 앱 이용에 불편을 드려 정말 죄송합니다. 현재 1:1 문의 등록 오류사항은 수정되어 앱 업데이트가 완료되었습니다. 앱 신규 버전으로 업데이트 후 사용 부탁 드립니다. 항상 롯데닷컴을 이용해 주셔서 감사합니다."
박경연,2,2015-12-30,1,업데이트 이후에 상품구매 리뷰작성하려고 하니 계속 오류 떠버리네요...;; 그리고 사이트에서말고 어플에서 클로버 사용할 수 있게 만들어주세요,"Lotteshopping Co., ltd2015년 12월 31일안녕하세요, 고객님. 앱 이용에 불편을 드려 정말 죄송합니다. 현재 상품평 등록 오류사항은 수정되어 앱 업데이트가 완료되었습니다. 앱 신규 버전으로 업데이트 후 사용 부탁 드립니다. 고객님께서 주신 소중한 의견은 향후 서비스 개선 시 반영할 수 있도록 노력하겠습니다. 항상 롯데닷컴을 이용해 주셔서 감사합니다."
Yuri Park,2,2015-12-30,0,업데이트이후 브랜드별검색이 영 별로임. 왜 바꿨는지 모르겟네요 더 복잡하기만함. 그리고 앱종료 왜케심하나요? Lte에서 이정도면 와이파이에선 아에 안돌아간다고 보면될듯.. 수정좀 얼릉해주세요 정알 못쓰겟네요 쓸라하면계속 앱종료 짜증.  참고로갤4임,"Lotteshopping Co., ltd2015년 12월 31일안녕하세요, 고객님. 서비스 이용에 불편을 드려 정말 죄송합니다. 안정적인 서비스 제공을 위해 지속적으로 개선 작업을 진행하고 있으나 불편을 드리게 된 점 사과 드립니다. 향후 더 좋은 서비스를 제공해드릴 수 있도록 더욱 노력하겠습니다. 이용해주셔서 감사합니다."
승승,1,2015-12-29,0,튕기고 검색도안돼... 배송조회도 안되고...ㅋㅋㅋ 업뎃을 꽤 많이하는데 왜그러죠?,"Lotteshopping Co., ltd2015년 12월 31일안녕하세요, 고객님. 서비스 이용에 불편을 드려 정말 죄송합니다. 안정적인 서비스 제공을 위해 지속적으로 개선 작업을 진행하고 있으나 불편을 드리게 된 점 사과 드립니다. 문제가 지속될 경우 상세한 오류 내용을 mlotte@lotte.com으로 보내주시면 문제를 해결하는데 큰 도움이 될 것 같습니다. 불편 드려 다시 한 번 사과 말씀 드립니다. "
