name,ratings,date,helpful,comment,developer_comment
DaGyum Lee,5,2018-08-06,1,굿,
박술,5,2018-08-05,0,좀비고 무료 가스를 얻을려고 설치 했어요^^,
서정우,1,2018-08-05,1,광고계속나오네,
Sungap Song,3,2018-08-05,54,굳,
예ᄅᄀ,5,2018-08-04,0,좋아요,
Google 사용자,5,2018-08-03,1,설치중만계속나오네요....,
조현우,4,2018-08-02,0,좋음,
자영박,4,2018-08-02,12,쵝오...,
Google 사용자,1,2018-08-02,10,와이거뭐임진짜개똥갔고이상함깔지마,
김남권,4,2018-08-01,10,좋아요,
Sookjin Moon,1,2018-07-31,34,새로 바꾼폰에서 계속 로그인하거나 장바구니 담으면 꺼짐.. 몇번을 재설치했는데도,
유명훈,1,2018-07-31,1,카카오 캐쉬 준다고해서 설치했는데 캐쉬 안줌,
김광용,5,2018-07-31,1,좋아요😁,
Google 사용자,2,2018-07-30,34,"계속 결제가 안되고 주소지가 없다고만 뜨네요 상담 받았더니 상담사분은 본인은 된다고 하시고 안되는 원인을 파악할 수 없다고 하시니 
지웁니다.",
Google 사용자,1,2018-07-30,20,초반에 쓸데없는 화면 안 나왔으면 좋겠네요 전보다 로딩시간 배로 걸리는데 답답함ㅋㅋㅋㅋㅋ갠적으로 전게 나은듯,
블록,1,2018-07-29,35,"하나의 앱으로 다된다면서 이마트에서 선물 결제한걸 꼭 쓱 앱을 받아야 수령이 가능함;; 이럴거면 하나의 앱으로 다가능하다는 문구는 왜 
넣어놨는지;; 선물 결제과정도 핵복잡함 더는 쓰기싫을 정도임",
박기연,1,2018-07-28,30,업데이트할수록 초기에 쓸데없는 화면이 많아서 불편해지고 있네요.앱을 지우고 싶을 정도로.고민중입니다.,
김찬스,1,2018-07-28,0,"클리어 실패시 뜨는 와플 모으기 안내문이 저번 주먹 이벤트 때부터 다신 보지않기에 체크해도 계속 보이는데, 게임 밸런스 다 
무시하면서까지 돈 빨아먹는 짓에 환장했으면 이런 버그는 빨리 없애라. 재설치해도 똑같다.",
Google 사용자,5,2018-07-26,0,아닠ㅋㅋ카카오캐시 얘기는 카카오한테 따지라고ㅌㅋㅋ,
최선자,5,2018-07-26,19,사용잘할꼐요^^,
Won Jun,5,2018-07-25,0,쓱배송 좋아요,
정해성,5,2018-07-25,25,너무나 많은 사람들이 있곶,
사랑해요!!부모님,5,2018-07-25,7,이 앱은 간단한 말로 천재 앱이라고 말할 수 있습니다!!,
김태진,3,2018-07-24,5,좋아요!,
진재광,5,2018-07-23,1,굿,
장마녀할멈,5,2018-07-22,3,좋은제품저렴하거 구매하고싶네요~,
Google 사용자,4,2018-07-21,5,좋은상품 저렴하게 구매할수있어좋아요,
Google 사용자,2,2018-07-21,0,😊,
이동근,3,2018-07-21,0,별로,
김선영,5,2018-07-21,0,넘 좋아요,
르니,5,2018-07-21,19,아니 제발 카카오페이지에서 캐쉬 안 주는 건 카카오페이지에 따져야지 여기다가 따지면 어쩌자는 겁니까,
서은숙,5,2018-07-20,3,자주 이용해야겠네요,
Google 사용자,1,2018-07-18,1,극혐,
한현희,5,2018-07-18,0,무척편하네요~^^,
희야,5,2018-07-18,3,잘살펴보겠습니다,
하나ˇ,5,2018-07-18,15,님들 300캐시 들어와요 ㅋㅋ 앱 열기해서 들어가셔야 캐시 들어오지 어우 답답해,
김준희,5,2018-07-17,10,왜 여기서 카카오페이지 타령이냨ㅋ 난 잘만 오는데,
Google 사용자,4,2018-07-17,0,대포님 안녕하세요 반갑습니다 즐거운 하루 되세요,
Google 사용자,5,2018-07-17,36,"전 이 앱이 필요해서 설치하고 만족한 사람인데요 .. 이 앱에 카카오페이지가 들어가있나요 ? 찾아봐도없는데 카카오페이지로 
착각하신분들같네요",
Chirenhaco치렌하코,5,2018-07-17,0,"여기가 카카오페이지,타 게임인가요?여기서 따지면서 별점 내리지 마시고 그 게임에 따지시죠",
S.T LEE,4,2018-07-17,3,신선한것같네요~~^^,
Google 사용자,4,2018-07-16,2,자주쇼핑할께요,
김예원,1,2018-07-16,1,수준떨어짐.,
홍현옥,5,2018-07-16,1,무료라 더좋아욤,
aron Mad,5,2018-07-16,0,카카오페이지 카카오 페이지 작작하세요;; 여기가 무슨 카카오페이지도 아닌데 왜 계속 얘기하시냐고요;;,
이시헌,5,2018-07-15,0,캐쉬바로주는디...,
Google 사용자,5,2018-07-15,0,빅뱅 온라인 시대,
최윤정,4,2018-07-15,0,아니 왜 캐쉬 안 주는 걸 여기서 뭐라그러고 있어. 그건 카카오페이지가서 말해 그리고 저번에 깔았으니까 안주는 거겠지; 얼탱이,
류하,5,2018-07-15,88,바보들아 그건니가 이미 깔았던거니까 캐쉬가안들어오지 그리고 이걸 왜여기서말하냐? 카카오페이지가서따져라,
Sunheung Baik,3,2018-07-14,5,감사합니다,
Google 사용자,5,2018-07-13,6,GooooooooooD,
김재학,5,2018-07-11,55,아니 니들이 카카오 페이지가서 따질걸 여기에 따지고 그리고 왜 별 한개냨ㅋㅋㅋ 아니 니들같은 무개념들 때문에 평점떨어진다 덜떨어진것들아,
최영철,3,2018-07-11,6,좋아요,
Google 사용자,5,2018-07-11,34,여기가 카카오페이지에요? ㅈㅂ 카카오페이지에서 따지세요ㅎㅎ,
ii gg,3,2018-07-11,0,아니 여기서 이럴거 캎페에 문의해요,
달려라브루밍,5,2018-07-10,1,참 조으네요,
김냥코,1,2018-07-10,0,광고 진짜 징그럽게 자주 나오고요..,
Google 사용자,1,2018-07-09,10,다운로드가 잘 안돼요 그리고 설치 완료 됐다고 잘 안 떠요..,
융털박사,5,2018-07-09,0,솔직히 카카오페이지 그만좀 여기가 카카오페이지임?,
김강섭,5,2018-07-09,1,좋아요,
_제이,5,2018-07-08,98,카카오페이지에서 300캐쉬 주는데? 이미 한번 깔아봐서 그런거 아님?그리고 불만이면 카카오페이지에서 말하지 여기서 말함,
Google 사용자,5,2018-07-08,9,카카오페이지 300캐시 준다면서요 벌써 7분이나 기다렸어요,
하월,2,2018-07-08,16,엥?겜에서 설치하면 27쿠키 준다고 했었는데?이상하담,
이다현,1,2018-07-08,0,ㅋㅋㅋㅋ개 오지네.ㅋ 아니 까는 데 시간 겁나 오래 걸리고 낚시 하니까 재밌냐??,
이주영,5,2018-07-07,6,이용해보고 싶은 싸이트임니다,
김의환,1,2018-07-07,16,카카오 페이지 300원 안주네요,
by Y,1,2018-07-07,27,카카오페이지야 적당히 구라까야지 소비자에게 몇번 낚시하냐 욕나오게하네 300캐쉬내놔 소비자들한테 장난치니까 재밌냐?,
축복해,5,2018-07-07,5,굳^,
히쥬 낭자,1,2018-07-07,0,카카오페이지랑 짜고쳤나요 300캐시 안들어오네요,
매드무비를잘만들고싶다,5,2018-07-07,0,여러분 캐시 못받은걸 왜 여기서 찾나요,
주연,4,2018-07-07,33,카카오페이지에서 안준다는 리뷰가 많으신데 뭐에요?전 주든데..조금 기다리니깐ㅋ,
Google 사용자,4,2018-07-06,0,아직 사용안해서 잘모르겠네요,
엄기범,1,2018-07-06,0,어플 깔면 포인트 준다고 하고 안주네 양선수 이고만,
이하양,4,2018-07-06,25,카카오페이지 300캐쉬 안주네요 뭐 이런 경우가,
아르필,1,2018-07-06,13,카카오페이지에서 캐쉬준대서 깔았는데 낚시엿나여,
Google 사용자,5,2018-07-06,0,굿,
생갈치1호의행방불명,1,2018-07-06,3,카카오페이지 300캐시 주세요,
Emotion !,3,2018-07-06,19,카카오페이지 이벤트 구라인가요? 앱설치 했는데... 낚인건가?,
성은k지비라고하네,5,2018-07-05,0,굿굿,
Google 사용자,2,2018-07-05,0,다운로드 하는데 저만 시간이 오래걸리나요,
Google 사용자,1,2018-07-05,47,"겜에서 어플설치하면 루나 준다고 설치했는데 안들어왔네요 포인트 지급 목록에서는들어 왔다고 뜨지만,10루나가 안들어왔습니다.",
박윤남,5,2018-07-05,24,처음이라 잘 모르는데 사용하고 리뷰남길께요,
Google 사용자,5,2018-07-04,0,으아! 헬로펫!,
이다연,5,2018-07-04,25,좋은상품 많이 올려주세요~^^,
Google 사용자,1,2018-07-04,0,1만원부터~~~ㅋㅋ,
bs song,1,2018-07-03,0,이런앱 쓰래기,
콘페,1,2018-07-03,28,광고 그만좀,
{DAY7}연희,2,2018-07-02,0,ㅇㄴ... 무슨 저장공간 충분한데 다운하는게 13분이나 걸림;,
임승규,1,2018-07-02,0,아니 납치광고 개빡치네,
pp p,1,2018-07-01,0,"광고왜이렇게 많이뜨나요? 어쩌피 안쓸건데...,",
휴엔{봄바람꺼},1,2018-07-01,0,별루,
Beungsoo Jung,1,2018-06-30,34,남기고싶은글없음,
Charlsson Kim,3,2018-06-28,1,카페 돈벌려고 깔았다 손,
Google 사용자,5,2018-06-28,0,고고고,
신승길,5,2018-06-28,0,좋아요,
한주화,1,2018-06-27,0,말그대로최악,
Seowoo Lee,1,2018-06-27,9,들어갈 때마다 로그인을 해야되고 앱도 매우 자주 꺼지네요. 해상도 대응도 안되있고...,
이주영,5,2018-06-26,0,Food,
조찬영,5,2018-06-25,0,사용해보지안음,
Google 사용자,1,2018-06-22,0,최애얘애왁,
예지낭자,1,2018-06-21,0,우~~~~~~~~~~~~~~~,
Google 사용자,5,2018-06-19,0,👍👍,
김민아,3,2018-06-19,0,음...글쎄요...,
Google 사용자,4,2018-06-18,0,즐겨 구매 ㅎㅎ,
Google 사용자,5,2018-06-15,15,편리해요,
hobyeong chae,4,2018-06-15,16,구~~~~~~ㅅ,
Kang kk,3,2018-06-14,1,좋아요,
Google 사용자,3,2018-06-12,12,좋아요,
すべてのマーブル,1,2018-06-10,33,일단돈없어서 패스,
홍광표,4,2018-06-07,0,잘정돈되어있음,
_k mc_,5,2018-06-05,95,저 S9이벤트 당첨됬다는데 이 사이트에 들어가 있네요?,
모른다이름,1,2018-06-04,0,광고 작작좀 떠라,
Google 사용자,3,2018-06-04,41,보고,
잠오네졸리네,2,2018-06-03,149,자판의 엔터키 안먹힘. 검색창에 돋보기 표시로만 검색 됨. 추천 검색어가 안뜨면 검색 안됨,
김윤정,4,2018-06-03,0,할인율이 다른 사이트보다 많음 좋겠어요,
Google 사용자,3,2018-05-30,163,배송이오후1시반에 도착한다더니 수거해갔데요,
최일균,4,2018-05-30,0,좋은 물건,
MONDS AL,1,2018-05-27,8,광고 상품 보고 설치했는데 상품이 없음ㅋㅋㅋ 낚였넼ㅋ,
seo heechul,1,2018-05-26,24,"갤7 사용자 간편회원은 쿠폰 안 줌. 앱 3개 설치시 이벤트 있어 다 설치 하였는데 설치 안한걸로 나옴. 이래서 주문 하기 겁나 삭제 
중..",
Google 사용자,1,2018-05-26,10,일주일넘게 수량확보중이라고 뜨더니 수량확보못했다고 일방적으로 결제취소문자만 띡보내오네요 뭐 이런곳이 참으로 ..,
?리시빙,1,2018-05-26,0,작작해,
이종용,4,2018-05-24,0,최고예요!,
Google 사용자,2,2018-05-23,10,좋아유,
정현미,4,2018-05-22,6,신세계백화점이나 이마트..전단광고나 신세계몰은 백화점상품이랑 행사자체가다른가요??,
Google 사용자,5,2018-05-21,6,많은혜택과 할인푸폰도 많이주고 다른데보다 싸고 질좋은제품 많이부탁드려요~^^,
Google 사용자,1,2018-05-20,0,엉망입니다,
박옥란,5,2018-05-19,11,편리하고 합리적입니다,
Google 사용자,1,2018-05-17,56,"제품 구매하면 매번 제품 수량 확보중이라고 뜨고 1주일을 기다리면 제품 수량 확보 못했다면서 결제취소자동으로 해버립니다. 수량확인 
전산작업으로 할텐데 1주일이나 걸리나요? 1주일기다린것도 짜증나는데 참고 기다린 대답이 결제취소 번번히 이러니 짜증나네요",
Google 사용자,5,2018-05-13,6,좋아요,
hyun lim,5,2018-05-12,5,쓸만해여,
김은영,4,2018-05-11,0,좋아요,
space ing,2,2018-05-11,65,"이 앱으로도 몰,트레이더스등등 쇼핑이 가능한데 일부 혜택 받으려면 각각의 앱을 또 따로 설치하라함! 왜?!!!! 다 설치하면 용량이 
얼만줄? 항상ssg앱으로 몰 장보는데 쿠폰 떠서 다운받으라치면 이마트앱에서만 가능하다는 안내뜨면 아..진짜 할인 안받고 말지.. 
생각들고 빈정상함.",
Google 사용자,4,2018-05-11,6,좋아요,
Google 사용자,4,2018-05-09,38,다양하고 편리하게 쇼핑할수 있는거같아서 유용한 앱이될것같아요,
문병숙,5,2018-05-09,0,아주 좋아요,
서병진,3,2018-05-08,35,품절 상품도보고 싶습니다,
김은정,1,2018-05-08,0,이거 왜만듬,
Google 사용자,3,2018-05-07,16,생각보다 간편하지가..,
안요나,4,2018-05-06,8,좋아요~,
Google 사용자,3,2018-05-05,0,스위트걸 스티커 받기 위해 설치~,
이솔,1,2018-05-02,36,서버 접속 왜안되죠 너무 느려요,
신순남,5,2018-05-02,20,🍒아들 생일 많이 축하...🎂,
양하람,5,2018-04-26,25,장보기 최고에요.,
Google 사용자,4,2018-04-25,5,그냥 설치했어요~,
최선아,5,2018-04-25,0,고맙습니다,
신석연,4,2018-04-16,7,대박나세요,
김명화,3,2018-04-13,52,다른건모르겠고 다른 쿠팡이나 다른곳들 쇼핑몰과는 다르게 배송비 3000원은 5만원이상을 써도 쳐받는군요 상품권때문에 써봤지만 굉장히 맘에안드네요 그렇다고 배송이 월등히 빠르지도않고,
이동용,5,2018-04-11,9,좋아요♡,
김두산,5,2018-04-11,25,번창하세요~,
Google 사용자,5,2018-04-09,0,편해서 좋아요,
이태형,3,2018-04-08,0,굿,
장양규,5,2018-03-31,0,좋아요,
홍지민,5,2018-03-27,0,전 이 앱을 몰라요,
조남걸,5,2018-03-27,7,좋아~~^^,
Google 사용자,5,2018-03-27,0,편리하네요,
박민석,5,2018-03-26,0,굳 군,
박시훈,5,2018-03-26,3,최고...엄지척,
조미희,3,2018-03-25,0,처음이라 아직이요,
조정란,5,2018-03-24,1,편하고 빠른배송 좋아요,
Google 사용자,4,2018-03-23,8,감사^^  사용하여 보고 평가를,
원용덕,4,2018-03-22,0,좋음,
k나으니,1,2018-03-20,0,또 품절이래. 글보니 나만 그런게 아니네요.,
김근동,5,2018-03-20,8,좋은상품을  구매하겠습니다,
국동길,4,2018-03-17,5,좋아요,
_곰팡이몬,1,2018-03-16,0,별루ㅜㅜ,
i H,1,2018-03-16,0,●☆☆☆☆,
debora lee,1,2018-03-16,73,항상 날 실망시키는 곳.  지르기만하면 없대.  재고없어도 1주일뒤에 연락오는곳. 확인이라도 빨리하든가. 무조건미안하다고땡. 기다린사람만호구되는곳.,
Google 사용자,4,2018-03-13,0,좋음,
흊이,1,2018-03-13,0,오늘 겪은일 진짜 다토해내서라도 말하고싶은데 진짜 별루네요 사이트에서 잘못일었난던일을 왜 제가 사과해야하죠? 사과의한마디없이 무슨 배송비를 추가해야한다는 한마디뿐 ㅌㅋㅋㅋㅋ그결제한만큼 다시 입금하면 되는데 배송비를내래 ㅋㅋㅋㅋㅋ 개어이없어 짜증나서 회원탈퇴햇구요 두번다신 이용안하고싶네요 ㅎ.ㅎ 홍보도 거짓없이 했으면 좋겠당~!,
choi원혁,2,2018-03-11,36,자꾸 꺼져요 한 30분정도 보고있으면 계속 꺼지네요,
Google 사용자,1,2018-03-09,0,이제와서 제품이없다고요.해도 너무하시는군요. 왕 치사~,
서영보,3,2018-03-08,37,ㄹㅌㆍㄴ 아 최대한 ㅠ.ㅠ 오늘,
Google 사용자,4,2018-03-08,0,편리해서 좋아요,
KWANG-SUNG OH,1,2018-03-01,95,주문결제 일주일만에 한다는 소리가 재고가 없어서 못보내겠다는 건 너무하는 거 아닌가요?? 전화해서 미안하다는 것 도 아니고 톡으로 그냥 통보하고 말면 끝입니까?? 몇일날 발송된다고 표시도 하지 말았어야지요.. 아주.. 진짜.. 최악입니다!!!,
안시연,5,2018-02-28,1,공유...❤❤❤,
소피아,3,2018-02-26,0,카카오 캐시 안들어왔어요,
Ayeong *,1,2018-02-25,1,광고좀 그만뜨게해봐 영화도못보겠네 광고하는거같은데 더 정떨어진다,
j y,1,2018-02-20,0,아니 문화상품권 사용방법이 너무 불편해요;그냥 번호입력하면 돈이 들어오게 하면되지 굳이 등기우편으로 붙이고..;;그냥 없애도 아무도 필요치않을거같네요ㅠ,
전건우,5,2018-02-15,47,좋은 어플 만들어 주셔서 감사합니다 ㅎ 쇼핑하기 좋은 거 같아요 ㅎ 역시 쓱 ㅋㅋ,
민유빈,1,2018-02-13,47,웹에서 앱까는거 유도하려면 이마트는 이마트로 ssg 는ssg로 효율적이게좀손보세요 이마트로 들어갔는데 앱은이앱을 깔아야하고 다시 이마트로접속되게 분리해놓구용량차지하고효율없고 오류쩔고 ㅡㅡ머하시는건지ㅜ,
Faul Robert,1,2018-02-12,0,마케팅한답시고거슬리게폰킬때마다광고띄우지말고끄지라,
JAEI YOON,4,2018-02-07,0,다운로드가 안되요,
이방원이,1,2018-02-07,0,대체 어떤 빡대가리로 만든지 너무나도 감탄밖에 나오지가 않네요 아주 대단해요 대단합니다 쓱~대충 만들고 쓱~월급루팡하는 개발팀사원 너무 대단하셔서 눈물밖에 안나옵니다.,
인천남매맘,3,2018-02-05,7,로그인접속이 지연된데요.로그인이안되네요,
전정국이빨,5,2018-02-05,0,에스에스쥐스윽,
정현영,1,2018-02-01,23,인증오류 너무심하고 로딩속도 너무길어요 경쟁사 어플 벤치마킹이라도 하시길,
김소원,1,2018-01-29,0,핸펀 엄청 느려지게함.. 백그라운드에서 뭘 하시는 지..,
우영목,3,2018-01-25,17,걍 쓸만함,
손효주,1,2018-01-25,0,아니 신세계백화점 가입을 하려고 하는데 인터넷 페이지가 지맘대로 갑자기 5초마다 한번씩 새로고침됨ㅋㅋㅋㅋㅋ 개어이털리네 페이지를 뭔 그따구로 만들어놓으십니까? 지금 20번째 새로 시도중인데 더러워서 때려칠랍니다. 앞으로는 이벤트를 하실거면 일단 페이지부터 제대로 만들고 실행시키시길. 뭐 난 새로 이벤트 한대도 안할거지만.,
Google 사용자,1,2018-01-23,64,ㅡㅡ 아이디찾기부터 안됨  본인인증처리에실패 내가 나인걸 어찌증명해야함??  제대로적어도 안되고 회원가입으로 해도 안되고,
김경훈의 1990 MUSIC TV,1,2018-01-22,0,이거 앱으로서 역할을 하는지 의문 그냥 없에세요,
최종길,5,2018-01-16,0,.......좋아요,
ᅵjj,2,2018-01-16,8,어플이 점점 느려짐.. 목록에서 장바구니 바로 보내는 기능은 가끔 안될때가 있음.,
junghyun cho,5,2018-01-12,0,이마트 고객임돠,
우광희,5,2018-01-12,7,한번에 쓱ᆢ 가능~~,
신군식,4,2018-01-11,0,좋아요,
Google 사용자,5,2018-01-10,14,수고하세요,
왱아이용,1,2018-01-07,18,무슨 있는게 없어,
김인원,5,2018-01-07,13,굿...,
황용운,5,2018-01-05,0,좋아요,
restade 0,1,2018-01-04,30,"결재.진짜.한번에되지도않고,이따구로만들바엔pc로주문하던지전화주문하게놔둬라.",
Google 사용자,1,2018-01-04,2,갑자기 엄청 느려짐. 화면 내리는 데도 갑자기 위로 올라가고 엉망진창,
행운의여신,4,2018-01-04,0,Good,
Google 사용자,5,2017-12-29,0,좋아요,
혜원,5,2017-12-27,0,굳뜨,
박youngsun,5,2017-12-26,2,좋습니다.,
홍진숙,1,2017-12-26,33,결재를 하려면 다섯번 이상은 꺼져요 카드결재하기힘들어서  글써보기는 처음이예요 제발 결재 좀 해보세요 사용자가 얼마나 속터지는지 느려두 결재는 한방에 되야하는거 아니예요?,
김정은,1,2017-12-25,0,로고가 안예뻐요,
김tk,2,2017-12-20,51,카카오 케쉬 왜 지급안하나요 그것때문에 깐건데,
이성현,5,2017-12-18,7,좋아요,
김태연,5,2017-12-16,37,자주 애용하고 있습니다,
무비돌,1,2017-12-14,0,내가착해서깔아준다,
꿀꿀잼,5,2017-12-14,0,좋아요 좋아ㅣ,
Google 사용자,1,2017-12-12,0,.. .,
이태호,1,2017-12-10,87,인터넷 뉴스 좀 볼라하면 이 광고 떠서 드럽고 치사해서 깜,
크레파스,1,2017-12-07,47,카카오페이지통해서 깐건데 왜 캐쉬안주나요,
김수현,4,2017-12-04,0,애용합니다.,
Google 사용자,5,2017-12-03,52,참 편리한 세상  이런 기분 처음이라 너무 좋네요,
Google 사용자,5,2017-12-01,0,좋아요,
youngjae lee,5,2017-12-01,46,할인이 많고 보기편해서 자주 이용하게 됩니다,
아이렛타로,1,2017-11-30,8,이 앱을 켜면 팟빵 듣던게 꺼짐. 불편을 감수할 이유가 없어 삭제합니다.,
tbfw,1,2017-11-29,0,먹통,
Jay Handy,1,2017-11-24,0,로그인 왜 다 안돼죠 막아놓은건가요,
Google 사용자,5,2017-11-24,3,좋네요 굿입니다,
Google 사용자,4,2017-11-24,2,감사합니다,
Google 사용자,5,2017-11-17,1,좋아요,
관상용나비,1,2017-11-16,0,카카오페이지 캐시가 되었더 ㅋㅋㅋㅋ,
Google 사용자,4,2017-11-16,0,여러모로 편리한 앱이네요,
Google 사용자,4,2017-11-15,2,좋아요,
N.스윕,1,2017-11-15,0,3일이내 배송이라고해서 기다렷더니 3일 뒤에 갑자기 품절됬다고 문자오네 필요 없는 앱인듯........,
아자아자Fighting,1,2017-11-15,6,아 진짜 개x같이 운영하네 짜증나게...,
수영양,4,2017-11-15,0,좋은 앱이다.,
slvi lee,5,2017-11-13,27,대기업 쇼핑몰 중 인터넷은 신세계가 갑이죠. 좋은 상품 저렴하게 판매하니 잘 나갈 수 밖에 없죠. 특히 전자제품과 수입제품류는 최저가 제품 넘쳐납니다. 믿을만한 정품 파는거야 당연하고요. 저는 사실 마트를 더 자주 이용하는데 이마트 쓱배송 너무 좋아요. 마트 중 이마트 가장 자주 이용하는데 저렴하고 품질 좋고 만족도가 낮을래야 낮을 수가 없어요. 마트의 갑 이마트. 이사 다닐 때 이마트 근처로 가려고 신경 쓸 정도입니다. SSG 사랑해요~!,
서민지,3,2017-11-12,27,쓱 사은품좀 주세요 쇼핑어플은 카드도둑 ㅎㅎ,
Google 사용자,4,2017-11-12,3,속도가 좀 느림,
야호,1,2017-11-11,25,야 너무하다진짜 2일전 오전에 시킨 물건이 2일뒤에서야 배송출발도아닌 배송준비중이라고 뜨네 영업하긴하나 진짜,
Google 사용자,5,2017-11-10,0,너무 많이 좋아요,
전영운,2,2017-11-09,10,탈퇴 어떻게하는거임????,
정지운,1,2017-11-09,54,언제부터인가 이 앱만 들어가면 듣고있는 음악이 꺼짐. 알림 푸쉬받고 들어가도 마찬가지임. 짜증남!,
Google 사용자,4,2017-11-08,6,쓱 해줘서요^^,
김경중,3,2017-11-06,4,훌륭 합니다,
동우,1,2017-11-05,1,ㄹㅇ 개별로,
하늘늑대,1,2017-11-05,1,아니... 설치시 왜 휴대폰 주소록 자료를 가져 가려하죠??? 내가 뭘 잘못 아는건가? 동의 사항에 주소록은 뭐죠?,
뭉게구름,1,2017-11-02,31,더럽게 느리다 쓰라고 만든 앱이 맞음?,
Google 사용자,5,2017-11-02,4,유용하네요~,
Google 사용자,5,2017-11-02,25,첨이라 잘 모르겠네요 봐야죠ㅋ,
엄영숙,5,2017-10-31,0,앞으로많이사용ᆢ,
김빡빡,5,2017-10-31,0,카.페.캐쉬(설치),
김종호,5,2017-10-29,0,좋아,
박지은,5,2017-10-28,2,사용하기에 편하고 좋아요,
helena,1,2017-10-26,12,"대기업은 계열사 있잖아요? 어자피 포인트인지 이머니인지, 적립금인지 다 합쳐서 쓰고 등급조정할거면 고객입장에서 어플 하나로 합쳐주면 안될까요?  가뜩이나 넘쳐나는 앱에 폰은 스마트폰 용량도  모자를판에 우리 가볍게 가요. 진짜 중소도 아니고 대기업이 이런 기본없이 개발하겠어요? 생각 좀 하고 삽시다. 이마트앱 깔면 됐지 별걸 다 깔으라 하네요",
하수기,1,2017-10-25,0,겁나 대박 안좋네요...ㅜ.ㅜ,
정우신,4,2017-10-22,1,좋아요,
2학년 5반8번 이지민,5,2017-10-20,0,최고,
Google 사용자,1,2017-10-20,0,별로요,
Jooyoung Hur,3,2017-10-19,44,앱자체는 저는 편하고 푸시도 그냥 안받는거로 설정했더니 괜찮은데..최적화가 덜되어있는지 아니면 너무 앱자체가 무거운건지 이앱만 구동하면 겁나 발열심하고 앱이 버벅거려요...,
시원,1,2017-10-17,1,완젼 안조음,
Google 사용자,4,2017-10-12,0,쓱배송은 좋은거같네요,
쁄리pulli,5,2017-10-10,0,배송이 빠르네요,
슈루,5,2017-10-08,3,좋아요!!!♥♥,
鯨우주고래,1,2017-10-07,0,이거를 공유가 광고를 했다니 믿겨지지가 안 네요 하!,
Elessar Telcontar,1,2017-10-07,74,이토록 악독하고 질기고 흉악한 푸쉬 알림을 이전에 경험해본 적이 없었음.,
Dae-yeong Sim,1,2017-10-06,54,쓰레기 그자체 지마켓이나이용할래요계속 고객을 바보로 아나,
Google 사용자,4,2017-10-05,0,정보감사,
Google 사용자,5,2017-09-30,23,♡♡,
Google 사용자,5,2017-09-27,41,좋아요,
강준구,5,2017-09-23,3,싸게 좋은 상품을 올려주셔서 감사.,
정병덕,2,2017-09-21,69,싸게 좋은 상품 ?  &gt;   이럼 나쁜사람 아주 좋아요  ♡♡♡,
허태현,1,2017-09-20,0,진짜안좋아요~~,
Noble Sangre,1,2017-09-19,153,인간적으로 너무 자주 푸쉬 알림 보내는거 아닌가요? 정 떨어져서 앱 삭제 할까 심히 고민 중 입니다,
김성애,3,2017-09-19,0,앱결제가꼭필요한지~  넘불편햬요~,
태태별의태탱왕자님,1,2017-09-13,0,완저어어언 안좋아요...,
토실토실,1,2017-09-11,9,제품불량으로 교환해준대 놓고선 3주뒤에 수거하러옴 다신 사용안함^^,
히망홉{HEEMANGHOPE},1,2017-09-08,33,와..인성봐라?내가악플러는아닌데진심악플달게해놓네?품절이라면서 재고12개 남았다던데?!,
부계「데헷」,1,2017-09-07,0,짜증나욧 이거하라 저거하라해욧,
푸른하늘,1,2017-09-05,39,무슨 결제시스템이 이 따위로 불편하냐? 결제방법 선택하는 것도 복잡하고 할인금액이 표시도 안 되고 무조건 결제만 하라고 하네. 구매자가 결제하는 금액이 나와야지 자기네들이 받는 금액으로 나오면 얼마를 결제하는지 어떻게 아냐? 완전히 자기들 편한대로 만들어놨네.,
Dongho Lee,5,2017-09-05,10,빨라서좋네요~!,
남정기택,5,2017-09-02,10,좋아용,
Google 사용자,1,2017-08-31,49,맨날품절됏다고지네멋대로 취소시키고환불도늦게해줌,
성이,5,2017-08-30,0,카카오,
정성원,1,2017-08-25,1,없는상품을 등록해놓고 결제해도 물건안옵니다,
Google 사용자,3,2017-08-22,0,이용하기 어렵네요,
잠이덜깬사람,1,2017-08-22,8,ㅋㅋㅋㅋ 참나 어이없네 간편회원으로 장바구니 담을땐 있는 재고가 그냥 회원으로 담으니까 없어? 에라이,
강무훤,5,2017-08-22,1,캐시 감사,
Google 사용자,5,2017-08-19,76,앞으루마니애용해야겠네요편리해요 ㅎㅎ,
오영인,3,2017-08-11,0,자동 업그레이드 되서 사용불편함,
영tm ten minutes,4,2017-08-10,13,아이폰버전은 바코드스캔에 스캔기능도 있고 바코드번호를 직접입력하는기능이 있는데 안드로이드버젼은 왜 안되나요?? 빨리 개선해주세요,
Google 사용자,1,2017-08-05,0,아니 앱을 다운로드 하려고 하는데 왜 다운로드중만 뜨고 다운이 안되는거에요 ㅡㅡ,
5638 smith8783,5,2017-08-02,0,Good,
Google 사용자,2,2017-08-02,37,품절됬으면 바로말해주지 주문하고 2일후 말해주니 빡...,
Hans Yun,1,2017-08-02,0,웹사이트 접속대비 잇점이나 편의성이 전혀 없음,
별빛달빛,3,2017-08-02,0,타사 대형마트 쇼핑시에 더 할인이 많이 되고 쿠폰사용도 편리한것 같아요.,
박봉미,5,2017-07-31,16,감사드립니다!♡,
김재진,4,2017-07-29,0,ㅎㅎㅎ굿,
남성김기학,3,2017-07-29,9,초자라서잘?,
